Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,9500,Liver,photon,10.0,6400,Breast_right_adipose tissue,7.769029192597299,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6500,Breast_right_glandular tissue,5.1801364431615,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6600,Eye lens_sensitive_left,0.038889488078,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6601,Eye lens_insensitive_left,0.189270568824,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6700,Cornea_left,1.1132850686100002,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6701,Aqueous_left,0.30757160465499994,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6702,Vitreous_left,6.121993940095599,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6800, Eye lens_sensitive_right,0.03888931392,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6801,Eye lens_insensitive_right,0.18927065245799998,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6900,Cornea_right,1.11328169546,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6901,Aqueous_right,0.3075715920475,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6902,Vitreous_right,6.1219952201852,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,7000,Gallbladder wall,10.363612759847,2.9141825220000005e-14,0.018188896655697954,0.5224788326,52.24788326000001
Adult Male,9500,Liver,photon,10.0,7100,Gallbladder contents,57.999999325813,3.5049352420000006e-14,0.02187608511834033,0.5444241509,54.44241509
Adult Male,9500,Liver,photon,10.0,7200,Stomach wall_0~60 um,1.7837383883823,7.579700549e-15,0.004730876975827872,0.4639041945,46.390419449999996
Adult Male,9500,Liver,photon,10.0,7201,Stomach wall_60~100 um,1.1928211312201,8.898701872e-15,0.005554132848500897,0.6010814568,60.10814568
Adult Male,9500,Liver,photon,10.0,7202,Stomach wall_100~300 um,6.0080173574287,8.847809345e-15,0.005522368231591623,0.4604506532,46.04506532
Adult Male,9500,Liver,photon,10.0,7203,Stomach wall_300 um~surface,185.286098491145,1.9080984580000002e-14,0.011909413840571589,0.3866655056,38.666550560000005
Adult Male,9500,Liver,photon,10.0,7300,Stomach contents,249.999986524184,2.011673444e-14,0.012555878055577735,0.4540805257,45.40805257
Adult Male,9500,Liver,photon,10.0,7400,Small intestine wall_0~130 um,14.547479039272899,1.913708514e-15,0.001194442905600382,0.5342647137,53.426471369999994
Adult Male,9500,Liver,photon,10.0,7401,Small intestine wall_130~150 um,2.2644420346114,2.487801282e-15,0.0015527634277058117,0.5852899402,58.52899402
Adult Male,9500,Liver,photon,10.0,7402,Small intestine wall_150~200 um,5.691843593203999,2.431719096e-15,0.0015177596804223522,0.5539494517,55.39494517
Adult Male,9500,Liver,photon,10.0,7403,Small intestine wall_200 um~surface,840.0963485350355,3.709144356e-15,0.002315065815645892,0.3770904617,37.70904617
Adult Male,9500,Liver,photon,10.0,7500,Small intestine contents_-500~0 um,53.33739729292,2.23320918e-15,0.0013938595362139078,0.5370843734,53.70843734
Adult Male,9500,Liver,photon,10.0,7501,Small intestine contents_centre~500 um,296.66260810888,5.372399202e-15,0.003353187837090876,0.5786224043,57.86224043
Adult Male,9500,Liver,photon,10.0,7600,Ascending colon wall_0~280 um,3.0714502217129,3.6171529830000004e-15,0.002257649316710732,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,7601,Ascending colon wall_280~300 um,0.2233495663671,3.026816554e-15,0.0018891902988519055,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,7602,Ascending colon wall_300 um~surface,116.6341777582855,1.46943756e-14,0.00917150786509348,0.6843665749,68.43665749
Adult Male,9500,Liver,photon,10.0,7700,Ascending colon contents,55.000000637088,2.253675232e-15,0.0014066334411415463,0.6862728449,68.62728449
Adult Male,9500,Liver,photon,10.0,7800,Transverse colon wall_right_0~280 um,3.9926975410255996,4.2431934090000006e-14,0.0264839301669656,0.5981432394,59.81432394
Adult Male,9500,Liver,photon,10.0,7801,Transverse colon wall_right_280~300 um,0.28861134506159997,3.10437097e-14,0.019375959579747557,0.6814211866,68.14211866
Adult Male,9500,Liver,photon,10.0,7802,Transverse colon wall_right_300 um~surface,75.6713489706476,3.30131664e-14,0.020605197766228312,0.4144127448,41.441274480000004
Adult Male,9500,Liver,photon,10.0,7900,Transverse colon contents_right,95.000002169592,3.59928692e-14,0.022464981972767927,0.4955585527,49.55585527
Adult Male,9500,Liver,photon,10.0,8000,Transverse colon wall_left_0~280 um,2.8236702141742,6.3945548900000004e-15,0.0039911672373072445,0.8991761266,89.91761266
Adult Male,9500,Liver,photon,10.0,8001,Transverse colon wall_left_280~300 um,0.20497231901709997,2.8372128550000003e-14,0.01770848978065923,0.8563431752,85.63431752
Adult Male,9500,Liver,photon,10.0,8002,Transverse colon wall_left_300 um~surface,76.92402449694919,2.174189893e-14,0.013570225946760373,0.6122452977,61.224529770000004
Adult Male,9500,Liver,photon,10.0,8100,Transverse colon contents_left,39.999992907160006,1.1500395590000001e-14,0.007177982343487353,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,8200,Descending colon wall_0~280 um,2.7794343898889,2.2341689970000003e-14,0.0139445860686544,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,8201,Descending colon wall_280~300 um,0.2033227535767,7.309783687e-15,0.004562408121475575,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,8202,Descending colon wall_300 um~surface,116.94622050877759,5.626669118e-15,0.0035118906358985133,0.5877420303,58.77420303
Adult Male,9500,Liver,photon,10.0,8300,Descending colon contents,35.000009177224,2.521338763e-15,0.0015736958769054174,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,8400,Sigmoid colon wall_0~280 um,4.45094235654,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,8401,Sigmoid colon wall_280~300 um,0.3235627550783,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,8402,Sigmoid colon wall_300 um~surface,48.514513234441196,1.468675773e-15,0.0009166753164620174,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,8500,Sigmoid colon contents,74.999995449392,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,8600,Rectum wall,39.9763266181388,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,8700,Heart wall,385.83881449935967,9.574822702e-15,0.005976134278088591,0.3336552015,33.36552015
Adult Male,9500,Liver,photon,10.0,8800,Blood in heart chamber,510.00000952219403,6.026493218e-15,0.0037614412107323243,0.477673887,47.767388700000005
Adult Male,9500,Liver,photon,10.0,8900,Kidney_left_cortex,162.3384466140762,9.195258623e-15,0.005739229013746807,0.8020695403,80.20695403
Adult Male,9500,Liver,photon,10.0,9000,Kidney_left_medulla,38.3592819188826,2.844172267e-16,0.00017751927013810137,0.9140762791,91.40762791
Adult Male,9500,Liver,photon,10.0,9100,Kidney_left_pelvis,7.651796291895599,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,9200,Kidney_right_cortex,166.54194565314927,3.118334325e-14,0.019463111986689978,0.3518940791,35.18940791
Adult Male,9500,Liver,photon,10.0,9300,Kidney_right_medulla,39.36213815849639,4.50891251e-14,0.028142418347114652,0.6374706087,63.747060870000006
Adult Male,9500,Liver,photon,10.0,9400,Kidney_right_pelvis,7.892486789253299,2.9900624810000003e-14,0.01866250210836616,0.9964145344,99.64145344
Adult Male,9500,Liver,photon,10.0,9500,Liver,2360.0000048976,4.250012242e-14,0.026526489975012328,0.1023026373,10.23026373
Adult Male,9500,Liver,photon,10.0,9700,Lung (AI)_left,545.8768933536566,7.769563002e-15,0.00484937979815776,0.3974256233,39.74256233
Adult Male,9500,Liver,photon,10.0,9900,Lung (AI)_right,652.861449557889,5.791647189e-15,0.003614861848621867,0.266849,26.6849
Adult Male,9500,Liver,photon,10.0,10000,Lymphatic nodes_ET,15.9491859978336,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,10100,Lymphatic nodes_thoracic,15.949205446699201,7.204104964000001e-15,0.004496448650617383,0.9654511381,96.54511381
Adult Male,9500,Liver,photon,10.0,10200,Lymphatic nodes_head,5.5097251938576,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,10300,Lymphatic nodes_trunk,130.20352238279762,7.983900376e-15,0.004983158664639469,0.6555513804,65.55513804
Adult Male,9500,Liver,photon,10.0,10400,Lymphatic nodes_arms,11.0194524245736,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,10500,Lymphatic nodes_legs,11.019453548111999,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,10600,Muscle_head,1200.8220403903501,1.587945816e-15,0.0009911178220316,0.6286523942,62.865239419999995
Adult Male,9500,Liver,photon,10.0,10700,Muscle_trunk,14841.46933433199,3.281216306e-15,0.002047974134916762,0.1160645678,11.60645678
Adult Male,9500,Liver,photon,10.0,10800,Muscle_arms,2843.4306164274153,8.878344465999999e-16,0.0005541426755072748,0.4125442399,41.25442399
Adult Male,9500,Liver,photon,10.0,10900,Muscle_legs,10890.898799507057,4.4285206930000007e-20,2.7640652091796766e-08,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,11000,Oesophagus wall_0~190 um,1.9193930012387,1.3664157130000001e-14,0.008528496072175273,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,11001,Oesophagus wall_190~200 um,0.10307141705759999,6.988310383e-15,0.004361760267064287,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,11002,Oesophagus wall_200 um~surface,49.78305164127259,5.975541615e-15,0.0037296397214840417,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,11003,Oesophagus contents,22.869997657103998,1.241006362e-14,0.0077457524698865375,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,11300,Pancreas,173.6312955899076,9.385140201e-15,0.0058577437729628,0.4853242337,48.53242337
Adult Male,9500,Liver,photon,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,11600,RST_head,975.6228575319597,2.217842434e-15,0.0013842683677535144,0.5334165273,53.34165273
