Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Female,9500,Liver,electron,10.0,10000,8202,Descending colon wall_300 um~surface,109.32041137608641,2.959e-16,0.00018468625351330547,0.8247,82.47
Adult Female,9500,Liver,electron,10.0,10000,8300,Descending colon contents,50.002994629432,1.6334e-17,1.0194880922224845e-05,0.8064,80.64
Adult Female,9500,Liver,electron,10.0,10000,8400,Sigmoid colon wall_0~280 um,4.2220465582652,1.0524e-16,6.568564149962915e-05,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,8401,Sigmoid colon wall_280~300 um,0.3059269267068,2.5712e-16,0.00016048168132254512,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,8402,Sigmoid colon wall_300 um~surface,51.7608591294284,1.8254e-16,0.00011393250664521387,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,8500,Sigmoid colon contents,79.992996606536,1.171e-17,7.308807126194009e-06,0.9482,94.82000000000001
Adult Female,9500,Liver,electron,10.0,10000,8600,Rectum wall,31.267694633336,4.478e-17,2.7949477635437034e-05,0.8382,83.82
Adult Female,9500,Liver,electron,10.0,10000,8700,Heart wall,290.88996946725456,3.1921e-14,0.01992352111658744,0.0791,7.91
Adult Female,9500,Liver,electron,10.0,10000,8800,Blood in heart chamber,370.00000596739204,2.9535e-14,0.01843429705142101,0.0894,8.94
Adult Female,9500,Liver,electron,10.0,10000,8900,Kidney_left_cortex,149.0910820069412,1.21e-15,0.0007552225980097993,0.3355,33.550000000000004
Adult Female,9500,Liver,electron,10.0,10000,9000,Kidney_left_medulla,37.441176328550405,9.5521e-17,5.9619518830160366e-05,0.3746,37.46
Adult Female,9500,Liver,electron,10.0,10000,9100,Kidney_left_pelvis,7.4942480159572,5.2124e-17,3.2533241899721305e-05,0.8072,80.72
Adult Female,9500,Liver,electron,10.0,10000,9200,Kidney_right_cortex,125.14670252809601,1.16e-13,0.07240150526374936,0.0717,7.17
Adult Female,9500,Liver,electron,10.0,10000,9300,Kidney_right_medulla,31.4397776576588,9.6044e-14,0.05994594975475468,0.1225,12.25
Adult Female,9500,Liver,electron,10.0,10000,9400,Kidney_right_pelvis,6.2919599562976005,7.8799e-14,0.04918246735584643,0.2352,23.52
Adult Female,9500,Liver,electron,10.0,10000,9500,Liver,1810.000002004968,6.2243e-13,0.38849024932168547,0.0047,0.47000000000000003
Adult Female,9500,Liver,electron,10.0,10000,9700,Lung (AI)_left,427.2556349688367,1.0091e-15,0.0006298306807038747,0.2184,21.84
Adult Female,9500,Liver,electron,10.0,10000,9900,Lung (AI)_right,522.5177096318249,6.9615e-14,0.043450265421861305,0.0429,4.29
Adult Female,9500,Liver,electron,10.0,10000,10000,Lymphatic nodes_ET,12.6954704544888,1.627e-17,1.0154935264148294e-05,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,10100,Lymphatic nodes_thoracic,12.695442566546399,5.2039e-14,0.032480189072588386,0.1734,17.34
Adult Female,9500,Liver,electron,10.0,10000,10200,Lymphatic nodes_head,4.38569318382,1.1297e-17,7.051032801418763e-06,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,10300,Lymphatic nodes_trunk,103.6409331666528,3.794e-16,0.0002368028542850561,0.4445,44.45
Adult Female,9500,Liver,electron,10.0,10000,10400,Lymphatic nodes_arms,8.7714564802752,1.0029e-15,0.0006259609450777089,0.9319,93.19
Adult Female,9500,Liver,electron,10.0,10000,10500,Lymphatic nodes_legs,8.7713957757648,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,10600,Muscle_head,445.02190926816,1.5229e-17,9.505194169496889e-06,0.5709,57.089999999999996
Adult Female,9500,Liver,electron,10.0,10000,10700,Muscle_trunk,8324.818900383196,5.3532e-15,0.003341204637740544,0.0284,2.8400000000000003
Adult Female,9500,Liver,electron,10.0,10000,10800,Muscle_arms,1479.849488735625,6.6143e-16,0.00041283213471208396,0.1942,19.42
Adult Female,9500,Liver,electron,10.0,10000,10900,Muscle_legs,7676.7480018936,5.5311e-18,3.452241084175207e-06,0.5555,55.55
Adult Female,9500,Liver,electron,10.0,10000,11000,Oesophagus wall_0~190 um,1.8710181531188,3.9583e-14,0.024705765369439577,0.2196,21.959999999999997
Adult Female,9500,Liver,electron,10.0,10000,11001,Oesophagus wall_190~200 um,0.1006174687168,3.5213e-14,0.021978225903900053,0.2319,23.189999999999998
Adult Female,9500,Liver,electron,10.0,10000,11002,Oesophagus wall_200 um~surface,41.2465862211788,3.8648e-14,0.024122184270977457,0.1366,13.66
Adult Female,9500,Liver,electron,10.0,10000,11003,Oesophagus contents,21.240003752656,4.2299e-14,0.026400959234063222,0.2037,20.369999999999997
Adult Female,9500,Liver,electron,10.0,10000,11100,Ovary_left,6.3182720948288,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,11200,Ovary_right,6.3182755884579,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,11300,Pancreas,144.55161999975547,9.6089e-14,0.05997403654558976,0.0767,7.670000000000001
Adult Female,9500,Liver,electron,10.0,10000,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,11600,RST_head,844.5398776340284,2.8767e-17,1.7954949154502395e-05,0.338,33.800000000000004
Adult Female,9500,Liver,electron,10.0,10000,11700,RST_trunk,11513.366181479478,1.1838e-14,0.007388698442347111,0.0174,1.7399999999999998
Adult Female,9500,Liver,electron,10.0,10000,11800,RST_arms,2171.589516017825,2.4419e-15,0.0015241141008926686,0.0942,9.42
Adult Female,9500,Liver,electron,10.0,10000,11900,RST_legs,7795.948330630681,4.0715e-18,2.541230419666858e-06,0.6054,60.540000000000006
Adult Female,9500,Liver,electron,10.0,10000,12000,Salivary glands_left,35.8798830269406,8.5372e-17,5.3285011270489745e-05,0.6501,65.01
Adult Female,9500,Liver,electron,10.0,10000,12100,Salivary glands_right,35.8798786173536,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,12200,Skin_head_insensitive,155.5820783789696,5.5511e-18,3.4647241023241295e-06,0.9781,97.81
Adult Female,9500,Liver,electron,10.0,10000,12201,Skin_head_sensitive_50~100 um,6.324483800416001,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,12300,Skin_trunk_insensitive,871.5579532104576,7.8089e-15,0.0048739320211559686,0.0358,3.58
Adult Female,9500,Liver,electron,10.0,10000,12301,Skin_trunk_sensitive_50~100 um,32.3682717326784,7.5194e-15,0.004693240333450318,0.0575,5.75
Adult Female,9500,Liver,electron,10.0,10000,12400,Skin_arms_insensitive,380.95960428490247,3.05e-15,0.0019036602677106511,0.1025,10.25
Adult Female,9500,Liver,electron,10.0,10000,12401,Skin_arms_sensitive_50~100 um,15.5992697557056,3.2389e-15,0.0020215623741272224,0.1528,15.28
Adult Female,9500,Liver,electron,10.0,10000,12500,Skin_legs_insensitive,924.6125985625985,1.1461e-18,7.153393550239926e-07,0.7143,71.43
Adult Female,9500,Liver,electron,10.0,10000,12501,Skin_legs_sensitive_50~100 um,35.0246292961664,1.2932e-17,8.071519535093162e-06,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,12600,Spinal cord,19.098306243841296,5.0327e-15,0.0031411642719040636,0.4547,45.47
Adult Female,9500,Liver,electron,10.0,10000,12700,Spleen,187.399994554262,1.3394e-15,0.0008359877254333266,0.3366,33.660000000000004
Adult Female,9500,Liver,electron,10.0,10000,12800,Teeth,40.561441982575,3.1576e-17,1.9708189053518532e-05,0.6976,69.76
Adult Female,9500,Liver,electron,10.0,10000,12801,Teeth_retention region,0.036088352248,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,13100,Thymus,20.5027913149354,1.0249e-15,0.0006396922650415234,0.6784,67.84
Adult Female,9500,Liver,electron,10.0,10000,13200,Thyroid,19.4553068342601,2.5393e-16,0.00015849063992779203,0.705,70.5
Adult Female,9500,Liver,electron,10.0,10000,13300,Tongue_upper (food),20.995189084905,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,13301,Tongue_lower,40.415365130385,1.8894e-17,1.17927072452869e-05,0.8839,88.39
Adult Female,9500,Liver,electron,10.0,10000,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,13500,Ureter_left,7.688548223281699,1.2062e-16,7.528508245615041e-05,0.7126,71.26
Adult Female,9500,Liver,electron,10.0,10000,13600,Ureter_right,7.688548546809499,4.7607e-16,0.000297139522507872,0.695,69.5
Adult Female,9500,Liver,electron,10.0,10000,13700,Urinary bladder wall_insensitive,39.459052920248006,4.2721e-16,0.00026664350917005486,0.7202,72.02
Adult Female,9500,Liver,electron,10.0,10000,13701,Urinary bladder wall_sensitive_118/116~193/185 um,1.3454738559600001,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,13800,Urinary bladder contents,199.99999842264,1.9246e-17,1.2012408364707932e-05,0.5563,55.63
Adult Female,9500,Liver,electron,10.0,10000,13900,Uterus,81.99316851612399,2.5333e-18,1.5811614938332434e-06,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,14000,Air inside body,0.036006261714300006,0.0,0.0,0.0,0.0
