Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,6100,Brain,electron,10.0,1000,8201,Descending colon wall_280~300 um,0.2033227535767,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8202,Descending colon wall_300 um~surface,116.94622050877759,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8300,Descending colon contents,35.000009177224,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8400,Sigmoid colon wall_0~280 um,4.45094235654,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8401,Sigmoid colon wall_280~300 um,0.3235627550783,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8402,Sigmoid colon wall_300 um~surface,48.514513234441196,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8500,Sigmoid colon contents,74.999995449392,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8600,Rectum wall,39.9763266181388,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8800,Blood in heart chamber,510.00000952219403,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8900,Kidney_left_cortex,162.3384466140762,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,9000,Kidney_left_medulla,38.3592819188826,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,9100,Kidney_left_pelvis,7.651796291895599,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,9200,Kidney_right_cortex,166.54194565314927,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,9300,Kidney_right_medulla,39.36213815849639,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,9400,Kidney_right_pelvis,7.892486789253299,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,9500,Liver,2360.0000048976,8.649885646e-17,5.398833975256026e-05,0.8813776658,88.13776658
Adult Male,6100,Brain,electron,10.0,1000,9700,Lung (AI)_left,545.8768933536566,3.617823214e-17,2.2580676419977207e-05,0.9557668705,95.57668705
Adult Male,6100,Brain,electron,10.0,1000,9900,Lung (AI)_right,652.861449557889,2.4091945699999997e-17,1.503700977079753e-05,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,10000,Lymphatic nodes_ET,15.9491859978336,7.345148504e-14,0.04584481104098075,0.4765995915,47.65995915
Adult Male,6100,Brain,electron,10.0,1000,10100,Lymphatic nodes_thoracic,15.949205446699201,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,10200,Lymphatic nodes_head,5.5097251938576,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,10300,Lymphatic nodes_trunk,130.20352238279762,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,10400,Lymphatic nodes_arms,11.0194524245736,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,10500,Lymphatic nodes_legs,11.019453548111999,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,10600,Muscle_head,1200.8220403903501,2.471104482e-14,0.015423421048344623,0.122997738,12.299773799999999
Adult Male,6100,Brain,electron,10.0,1000,10700,Muscle_trunk,14841.46933433199,6.3794320399999995e-18,3.981728296756821e-06,0.4016082495,40.16082495
Adult Male,6100,Brain,electron,10.0,1000,10800,Muscle_arms,2843.4306164274153,5.920566723e-18,3.6953270927557224e-06,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,10900,Muscle_legs,10890.898799507057,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11000,Oesophagus wall_0~190 um,1.9193930012387,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11001,Oesophagus wall_190~200 um,0.10307141705759999,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11002,Oesophagus wall_200 um~surface,49.78305164127259,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11003,Oesophagus contents,22.869997657103998,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11400,Pituitary gland,0.6218196488647999,6.01630744e-13,0.3755083748150814,0.7298361816,72.98361815999999
Adult Male,6100,Brain,electron,10.0,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,11600,RST_head,975.6228575319597,5.126310809e-14,0.031995915432881786,0.07291186654,7.291186654
Adult Male,6100,Brain,electron,10.0,1000,11700,RST_trunk,11176.899806392705,7.217600356e-18,4.5048718117808045e-06,0.5625073477,56.25073477
Adult Male,6100,Brain,electron,10.0,1000,11800,RST_arms,1549.8418807835817,3.6670248039999995e-17,2.2887768590440122e-05,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,11900,RST_legs,4510.137865147503,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12000,Salivary glands_left,44.04535868806389,2.803585839e-15,0.001749860645514928,0.9204062036,92.04062036
Adult Male,6100,Brain,electron,10.0,1000,12100,Salivary glands_right,44.045362366878095,8.461394116e-15,0.005281186815760619,0.8832148341,88.32148341
Adult Male,6100,Brain,electron,10.0,1000,12200,Skin_head_insensitive,259.2303086462463,4.5280732230000006e-14,0.028262010111179056,0.08829061001,8.829061001000001
Adult Male,6100,Brain,electron,10.0,1000,12201,Skin_head_sensitive_50~100 um,8.4700015308315,5.171641903e-14,0.032278849867438036,0.183791234,18.3791234
Adult Male,6100,Brain,electron,10.0,1000,12300,Skin_trunk_insensitive,1271.1442995947916,1.9619106949999998e-16,0.00012245283406124883,0.8675281478,86.75281478
Adult Male,6100,Brain,electron,10.0,1000,12301,Skin_trunk_sensitive_50~100 um,38.4178622540229,1.0450873259999999e-16,6.522922028833339e-05,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,12400,Skin_arms_insensitive,575.7079454801828,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12401,Skin_arms_sensitive_50~100 um,18.8430205182516,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12500,Skin_legs_insensitive,1259.9653957292753,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12501,Skin_legs_sensitive_50~100 um,37.7898459967809,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0
