Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,500_13300_13301,Tongue,75.63116131116001,7.767560243370989e-16,0.0004848129774541701,0.5798351842346855,57.98351842346855,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,13400,Tonsils,3.1090947489247,3.236781704e-15,0.0020202402377565,0.9994998749,99.94998749,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,10000,Extrathoracic lymph nodes,15.9491859978336,5.47527136e-14,0.0341739558785772,0.4318208884,43.18208884,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,2.789522740505931e-18,1.7410831498283507e-06,0.9607859577607776,96.07859577607776,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,11400,Pituitary gland,0.6218196488647999,4.1985554690000004e-13,0.2620532205939199,0.7250454165999999,72.50454165999999,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,12600,Spinal cord,37.951723316125,3.527291241e-14,0.0220156202889688,0.6069873614,60.69873614,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,3.371179064846325e-15,0.0021041244724871767,0.06848644479968355,6.848644479968355,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,0.0,0.0,0.0,0.0,Direct dose calculation
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,9700_9900,RLung + LLung,1198.7383429115457,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,9500,Liver,2360.0000048976,6.788884027999999e-16,0.4237288126622637,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,13200,Thyroid,23.350524289154095,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,0.0,0.0,0.0,0.0,Direct dose calculation
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,10600_10700_10800_10900,Muscle,29776.620790656812,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,0.01,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,0.0,0.0,0.0,0.0,Direct dose calculation
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,4.1625228943220534e-17,0.0002598042441756291,0.9994998749000001,99.94998749000001,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,9700_9900,RLung + LLung,1198.7383429115457,8.500397596624027e-16,0.005305530873585611,0.33674547019999995,33.67454702,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,5.104267703530948e-19,3.1858333190067393e-06,0.9994998749,99.94998749,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,9500,Liver,2360.0000048976,6.617054517000001e-14,0.4130040581405966,0.00410182646,0.41018264600000004,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,13200,Thyroid,23.350524289154095,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,0.0,0.0,0.0,0.0,Direct dose calculation
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,4.755621279571472e-15,0.029682253371145863,0.9994998748999999,99.94998749,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,7000,Gallbladder wall,10.363612759847,5.788836471999999e-15,0.0361310753705596,0.9994998749000003,99.94998749000003,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,8700,Heart wall,385.83881449935967,3.7245615159999993e-16,0.0023246884500502,0.7063993262000001,70.63993262000001,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,3.709377296355337e-16,0.0023152112055801707,0.7190663438,71.90663438,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,10600_10700_10800_10900,Muscle,29776.620790656812,8.213876938542951e-19,5.126698744842301e-06,0.5767420198,57.67420197999999,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,11300,Pancreas,173.6312955899076,9.283739287999999e-17,0.0005794454301098,0.9994998748999999,99.94998749,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,1.026729111549782e-16,0.0006408339066751281,0.9994998749,99.94998749,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,8.500397596624027e-16,0.005305530873585611,0.33674547019999995,33.67454702,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,1.0,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,1.2568662387414355e-16,0.0007844742034487949,0.2108861382,21.08861382,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,9.530610187711996e-15,0.005948538997175601,0.13146371855589195,13.146371855589194,Direct dose calculation
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,1.3598459532055688e-14,0.008487490856801798,0.2329958858270436,23.29958858270436,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,9700_9900,RLung + LLung,1198.7383429115457,3.5371647965418116e-14,0.02207724617548016,0.12589848744327065,12.589848744327064,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,6.648312455423662e-14,0.041495502520379826,0.17927629176311022,17.927629176311022,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,1.8436534324198447e-15,0.0011507179628609812,0.9482863596,94.82863596,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,13700_13701,Urinary bladder wall,51.098861067696,1.0651936257147947e-16,6.648415680957067e-05,0.9994998749,99.94998749,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,5.3060943749289456e-14,0.033118036191066264,0.38080145780346747,38.08014578034675,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,9500,Liver,2360.0000048976,4.847765405e-13,0.3025737176616634,0.0146812765,1.46812765,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,13200,Thyroid,23.350524289154095,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,3.256424888079814e-15,0.002032500548925112,0.1291786441773243,12.91786441773243,Direct dose calculation
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,1.6562518404758909e-15,0.0010337510891923096,0.14692096063473392,14.692096063473393,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,1.2206262802368405e-13,0.07618550004623999,0.4987241865,49.87241865,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,7000,Gallbladder wall,10.363612759847,2.471750448e-13,0.1542745285099541,0.2761859942,27.618599420000002,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,8700,Heart wall,385.83881449935967,3.122052882e-14,0.0194863213939505,0.21486157689999996,21.486157689999995,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,3.078837343864421e-14,0.019216591220519618,0.2370240357274929,23.70240357274929,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,2.87421975222441e-15,0.0017939468665503753,0.7207822778298928,72.07822778298927,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,10600_10700_10800_10900,Muscle,29776.620790656812,2.1232713021424465e-15,0.0013252417099864596,0.08542965825240306,8.542965825240307,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,11300,Pancreas,173.6312955899076,4.378997803e-14,0.0273315545244699,0.2883418112000001,28.834181120000007,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,1.3933447802486492e-15,0.000869657408977499,0.595450172,59.545017200000004,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,12700,Spleen,228.399995069508,2.690576362e-16,0.0001679325677895,0.44019707170000005,44.019707170000004,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,3.099537461238988e-14,0.01934579119095534,0.24624161143839862,24.624161143839864,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,2.5466252253216535e-15,0.0015894784453096742,0.6598550782791042,65.98550782791041,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,3.5371647965418116e-14,0.02207724617548016,0.12589848744327065,12.589848744327064,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,10100,Thoracic lymph nodes,15.9492054466992,3.356555764e-15,0.002094997325994,0.9994998749,99.94998749,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,12600,Spinal cord,37.951723316125,3.1857443329999997e-16,0.0001988385216333,0.7352810651,73.52810651,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,13500_13600,Ureters,16.581775641709697,1.578990032453055e-16,9.855280616038887e-05,0.8189070776975423,81.89070776975423,
ICRP 145 Adult Male,9500,Liver,electron,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,6.581542026692925e-15,0.004107875428355109,0.05987633804200604,5.987633804200604,
