Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Male,13200,Thyroid,electron,1.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,1.7284870916146213e-18,1.0788367867401174e-05,0.8872942763257651,88.7294276325765,Direct dose calculation
Adult Male,13200,Thyroid,electron,1.0,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,10600_10700_10800_10900,Muscle,29776.62079065681,3.076342419632866e-16,0.0019201019128287,0.311241087492867,31.12410874928669,
Adult Male,13200,Thyroid,electron,1.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,9700_9900,Alveolar-interstitium,1198.7383429115455,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,1.2889748597444813e-15,0.0080451482838474,0.1836286733999999,18.36286734,
Adult Male,13200,Thyroid,electron,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,2.2428925257027518e-14,0.0139990340522147,0.3118434841582934,31.184348415829337,Direct dose calculation
Adult Male,13200,Thyroid,electron,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,9700_9900,RLung + LLung,1198.7383429115455,1.489859733217997e-14,0.0092989730445543,0.5350315942327869,53.50315942327869,
Adult Male,13200,Thyroid,electron,10.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,11000_11001_11002,Oesophagus wall,51.805516059568895,5.509169837496337e-13,0.3438553353348105,0.2780905293585415,27.809052935854154,
Adult Male,13200,Thyroid,electron,10.0,9500,Liver,2360.0000048976,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,13200,Thyroid,23.35052428915409,1.334985755e-11,8.332325704108872,0.08332373278,8.332373278,
Adult Male,13200,Thyroid,electron,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,8.122371190292246e-15,0.005069585349035,0.2877764977451677,28.77764977451677,Direct dose calculation
Adult Male,13200,Thyroid,electron,10.0,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,12000_12100,Salivary glands,88.09072105494198,3.696606320376389e-14,0.0230724018933396,0.9949874371,99.49874371,
Adult Male,13200,Thyroid,electron,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,8.151393645232674e-15,0.0050876997406224,0.1449399219405509,14.49399219405509,
Adult Male,13200,Thyroid,electron,10.0,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,3.339541749932163e-14,0.0208437801367434,0.9551982571304992,95.51982571304993,
Adult Male,13200,Thyroid,electron,10.0,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,2.3106845811085902e-14,0.0144221587812067,0.5290602727,52.90602727,
Adult Male,13200,Thyroid,electron,10.0,10600_10700_10800_10900,Muscle,29776.62079065681,1.3436238592374936e-14,0.0083862405100933,0.0971643076257059,9.7164307625706,
Adult Male,13200,Thyroid,electron,10.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,12700,Spleen,228.399995069508,4.2953005589999996e-16,0.0002680915741653,0.9949874371,99.49874371,
Adult Male,13200,Thyroid,electron,10.0,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,9700_9900,Alveolar-interstitium,1198.7383429115455,1.489859733217997e-14,0.0092989730445543,0.5350315942327869,53.50315942327869,
Adult Male,13200,Thyroid,electron,10.0,10100,Thoracic lymph nodes,15.9492054466992,1.084654598e-13,0.0676988151607301,0.9949874371,99.49874371,
Adult Male,13200,Thyroid,electron,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,2.2382515923993605e-14,0.0139700676248876,0.0720786349144221,7.207863491442209,
Adult Male,13200,Thyroid,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,7.210409649033204e-15,0.0045003837255022,0.7365086196709579,73.65086196709579,Direct dose calculation
Adult Male,13200,Thyroid,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.1999999999998,7.59681411930506e-15,0.0047415584262637,0.1739768113801738,17.397681138017386,Fluence-to-dose response functions
Adult Male,13200,Thyroid,photon,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,9700_9900,RLung + LLung,1198.7383429115455,1.2265997051923422e-14,0.0076558331906893,0.6543633860999999,65.43633860999999,
Adult Male,13200,Thyroid,photon,10.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,1.9253561547755808e-14,0.0120171279116013,0.9248450900891384,92.48450900891385,
Adult Male,13200,Thyroid,photon,10.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11000_11001_11002,Oesophagus wall,51.805516059568895,8.130140454248393e-14,0.0507443454218349,0.9457240053,94.57240053,
Adult Male,13200,Thyroid,photon,10.0,9500,Liver,2360.0000048976,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,13200,Thyroid,23.35052428915409,4.348136191e-13,0.2713893149311944,0.5327906801,53.27906801,
Adult Male,13200,Thyroid,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,3.938311421387671e-15,0.0024581006474645,0.7340726519864745,73.40726519864745,Direct dose calculation
Adult Male,13200,Thyroid,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4,4.093726990931131e-15,0.0025551034162263,0.1696612834769755,16.966128347697552,Fluence-to-dose response functions
Adult Male,13200,Thyroid,photon,10.0,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,12000_12100,Salivary glands,88.09072105494198,9.994797682399265e-14,0.0623826204320982,0.9949874371,99.49874371,
Adult Male,13200,Thyroid,photon,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,2.2633912031686425e-15,0.0014126976733632,0.3552721837304856,35.52721837304856,
Adult Male,13200,Thyroid,photon,10.0,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,8700,Heart wall,385.83881449935967,1.472720713e-14,0.0091919996943363,0.9882201692,98.82201692,
Adult Male,13200,Thyroid,photon,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,10600_10700_10800_10900,Muscle,29776.62079065681,3.731304965843199e-15,0.0023288973803892,0.2872272363733936,28.722723637339364,
Adult Male,13200,Thyroid,photon,10.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,13100,Thymus,25.9090285487644,1.8066241300000004e-14,0.0112760609015353,0.9949874370999998,99.49874371,
Adult Male,13200,Thyroid,photon,10.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,9700_9900,Alveolar-interstitium,1198.7383429115455,1.2265997051923422e-14,0.0076558331906893,0.6543633860999999,65.43633860999999,
Adult Male,13200,Thyroid,photon,10.0,10100,Thoracic lymph nodes,15.9492054466992,7.670872571000001e-14,0.0478778207609316,0.9949874371,99.49874371,
Adult Male,13200,Thyroid,photon,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,12600,Spinal cord,37.951723316125,4.320198609e-15,0.0026964558821547,0.9949874371,99.49874371,
Adult Male,13200,Thyroid,photon,10.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,6.111070344349455e-15,0.0038142301008927,0.2447850344192705,24.478503441927053,
