Spongiosa ID,Energy (MeV),Fluence (photons/m2/source)
4200,0.0776247116629,0.0205110139558
4200,0.0831763771103,0.0208324610767
4200,0.0891250938134,0.020680318139
4200,0.0954992586021,0.0203956483221
4200,0.102329299228,0.0250281773019
4200,0.109647819614,0.0203520122189
4200,0.117489755494,0.020155063994
4200,0.125892541179,0.0196525775567
4200,0.134896288259,0.0177479922697
4200,0.144543977075,0.0174528990129
4200,0.154881661891,0.0209214067501
4200,0.165958690744,0.0190184830499
4200,0.177827941004,0.0108791349887
4200,0.190546071796,0.0164200111544
4200,0.204173794467,0.0128373707493
4200,0.218776162395,0.0232323223524
4200,0.234422881532,0.0143708993032
4200,0.251188643151,0.0163351596851
4200,0.269153480393,0.0102529139432
4200,0.288403150313,0.0149523956013
4200,0.309029543251,0.0158069448133
4200,0.331131121483,0.0153892574282
4200,0.354813389234,0.0163268260562
4200,0.380189396321,0.0138122820866
4200,0.407380277804,0.0117823555504
4200,0.43651583224,0.0135211354607
4200,0.467735141287,0.0102549629606
4200,0.501187233627,0.0208864727364
4200,0.53703179637,0.0125277792105
4200,0.575439937337,0.0126933521643
4200,0.616595001861,0.0124091930723
4200,0.660693448008,0.0117251036643
4200,0.707945784384,0.00906462910558
4200,0.758577575029,0.017362953366
4200,0.812830516164,0.0149215085008
4200,0.870963589956,0.0183583025873
4200,0.933254300797,0.0139586741123
4200,1,0.138078319278
4400,0.001,0
4400,0.00107151930524,0
4400,0.0011481536215,0
4400,0.00123026877081,0
4400,0.00131825673856,0
4400,0.00141253754462,0
4400,0.00151356124844,0
4400,0.00162181009736,0
4400,0.00173780082875,0
4400,0.00186208713666,0
4400,0.00199526231497,2.9631570623e-06
4400,0.0021379620895,0
4400,0.00229086765277,2.40662934705e-06
4400,0.00245470891569,0
4400,0.0026302679919,5.65473106326e-07
4400,0.00281838293126,0
4400,0.0030199517204,0
4400,0.0032359365693,0
4400,0.00346736850453,0
4400,0.00371535229097,4.45548602437e-05
4400,0.00398107170553,0
4400,0.00426579518802,6.14575326773e-06
4400,0.00457088189615,0
4400,0.00489778819368,0
4400,0.0052480746025,0
4400,0.0056234132519,3.19335283809e-06
4400,0.00602559586074,8.82168751393e-06
4400,0.00645654229035,0
4400,0.00691830970919,1.30209830876e-05
4400,0.00741310241301,1.47663904387e-05
4400,0.00794328234724,0
4400,0.00851138038202,1.79162817962e-05
4400,0.00912010839356,0
4400,0.00977237220956,1.10724615299e-05
4400,0.0104712854805,5.5369355851e-06
4400,0.011220184543,1.58616419668e-05
4400,0.0120226443462,4.77702557805e-05
4400,0.0128824955169,0
4400,0.013803842646,0.000116398706803
4400,0.0147910838817,0
